Genre,Filename,MFCC_0_mean,MFCC_0_std,MFCC_0_min,MFCC_0_max,MFCC_1_mean,MFCC_1_std,MFCC_1_min,MFCC_1_max,MFCC_2_mean,MFCC_2_std,MFCC_2_min,MFCC_2_max,MFCC_3_mean,MFCC_3_std,MFCC_3_min,MFCC_3_max,MFCC_4_mean,MFCC_4_std,MFCC_4_min,MFCC_4_max,MFCC_5_mean,MFCC_5_std,MFCC_5_min,MFCC_5_max,MFCC_6_mean,MFCC_6_std,MFCC_6_min,MFCC_6_max,MFCC_7_mean,MFCC_7_std,MFCC_7_min,MFCC_7_max,MFCC_8_mean,MFCC_8_std,MFCC_8_min,MFCC_8_max,MFCC_9_mean,MFCC_9_std,MFCC_9_min,MFCC_9_max,MFCC_10_mean,MFCC_10_std,MFCC_10_min,MFCC_10_max,MFCC_11_mean,MFCC_11_std,MFCC_11_min,MFCC_11_max,MFCC_12_mean,MFCC_12_std,MFCC_12_min,MFCC_12_max
blues,blues.00044.wav,-109.53125,28.736506,-188.9618,-22.92117,86.9288,15.092815,44.71167,131.1196,-8.606026,16.693586,-58.207466,36.244568,64.480484,9.075319,33.276695,89.16383,-6.302876,7.4224944,-31.724005,16.294577,43.645935,6.2301226,17.290356,64.08414,-8.295385,7.185031,-30.19209,15.738423,28.543201,7.4083815,6.1964936,62.067963,-14.081493,8.809817,-35.003075,16.569696,8.137968,9.242833,-15.59405,42.430744,-21.48412,8.340806,-44.40361,8.566885,11.087112,9.746633,-19.757908,41.971825,-5.095304,9.561285,-38.64731,27.625595
blues,blues.00045.wav,-163.24342,25.884182,-249.2935,-94.94806,89.78384,14.4066725,48.748154,127.24419,12.974768,11.6159,-21.964397,48.283375,80.69835,6.5843234,59.985184,99.08026,3.663785,5.734117,-11.854831,21.961514,39.734093,6.242048,21.182007,59.690613,-5.409266,6.6345787,-31.915344,14.3999405,26.490929,5.623763,5.9153557,41.19474,-13.169032,6.162309,-33.604446,6.1839094,2.7055442,5.991012,-18.383627,19.90112,-20.547697,6.239224,-34.213715,10.092077,6.011405,6.14367,-11.329971,24.592197,-2.906491,7.0871434,-21.772305,19.845234
blues,blues.00046.wav,-182.60481,47.67623,-345.2119,-49.964794,90.67421,21.243681,25.130877,142.60132,14.124648,16.346899,-53.70543,55.88153,67.552986,13.170658,-6.7001395,93.75652,2.6751466,10.846782,-39.28216,30.868206,38.430412,8.109713,6.3465557,59.89798,-8.419177,12.125936,-65.25581,19.24126,24.123713,8.496144,-23.476564,42.87609,-13.794528,7.738341,-42.90778,8.722273,4.8405757,7.663994,-15.205449,34.112743,-16.67912,6.6657896,-35.450867,8.158583,5.827117,6.5149465,-19.47665,25.005663,-5.1463914,7.03857,-30.955074,11.746638
blues,blues.00047.wav,-149.96422,33.237762,-243.6361,-21.75117,93.663895,13.960328,42.208687,131.13081,6.347334,13.135421,-37.779625,47.91854,71.49793,9.880469,18.16962,95.36884,-8.129108,9.840895,-37.00666,20.725105,36.19368,6.2770066,10.109133,63.019768,-9.783754,7.155078,-33.705048,18.286211,17.647097,8.127282,-6.973298,41.001106,-21.112293,7.442955,-47.599487,-1.012427,-0.13059248,8.028293,-27.578335,29.290531,-22.204636,6.3842235,-44.178616,4.61942,5.426575,5.9279833,-12.824865,20.8704,-7.464398,6.4866576,-28.828865,18.128582
blues,blues.00048.wav,-106.39663,38.9454,-209.45927,-15.340859,102.66919,16.361555,43.763336,148.34364,-20.160875,19.253923,-75.355515,31.660908,59.366917,11.131981,20.235302,110.369606,-9.960424,11.405254,-44.925674,16.155449,33.70237,7.7197647,8.030418,58.20812,-14.18707,10.853048,-36.987198,30.585552,23.524563,9.680757,-11.298361,47.172478,-13.328021,7.8752,-36.098595,9.187649,16.005512,8.892002,-11.372388,46.23176,-18.926493,7.869692,-39.581703,11.514173,7.8249483,8.304456,-17.339836,34.226097,-7.797836,7.1151,-30.698025,18.275509
blues,blues.00049.wav,-255.96312,56.237286,-411.97095,-80.019455,110.83974,25.841042,28.656116,171.55688,21.46607,18.753284,-24.84774,75.632614,67.558914,14.3176155,16.920986,107.16981,4.2955728,14.049567,-35.14061,42.7368,43.095005,9.112471,12.862709,67.8475,-4.5027637,8.621903,-36.687157,24.7185,10.435257,8.700473,-16.250895,34.438293,-8.718684,10.126194,-44.13141,25.340498,1.6503062,8.957998,-26.028175,25.023968,-20.581207,8.328503,-46.11789,4.468661,-2.4358413,7.7534556,-27.505432,24.89591,-7.146028,8.124345,-30.652699,18.42619
blues,blues.00050.wav,-83.02948,50.07652,-240.6482,50.572666,107.10441,17.77559,30.068377,166.46613,-25.338032,18.458643,-89.24343,16.816278,57.1057,14.298716,6.581279,93.07054,0.0798358,11.749826,-43.696526,41.425484,34.69768,8.551578,5.5930176,55.189438,-11.060305,10.093114,-64.182076,13.2469,20.54429,7.229434,-0.6242144,42.791267,-11.203026,7.824558,-31.69096,15.113277,14.825527,7.708144,-11.061247,40.712067,-10.235623,6.6173606,-30.441704,14.945563,12.548191,7.101297,-14.011671,33.48357,-9.764642,6.7207904,-30.885483,17.718967
blues,blues.00051.wav,-55.631004,31.839804,-131.16278,35.528423,114.9514,17.840698,44.41034,157.94629,-37.049217,14.332295,-81.54146,23.516052,64.900314,8.296926,31.13985,93.22795,-7.1699824,9.673373,-35.75164,23.852627,15.256333,10.722341,-12.2204685,45.118073,-16.24762,9.8893175,-43.259598,11.580912,18.646315,8.825169,-7.4249287,41.020348,-9.762152,8.275992,-29.400242,22.33603,21.460814,8.56423,1.1270404,46.995613,-5.662462,8.487124,-34.845882,24.59742,12.79181,9.964337,-18.240187,49.342865,-16.540878,7.470725,-45.492844,12.224388
blues,blues.00052.wav,-225.26271,88.6846,-409.71002,40.09787,117.62649,25.916058,45.228718,188.02924,-14.538812,28.558397,-92.7262,59.958725,64.79437,13.204388,29.535717,108.502594,12.911807,17.748896,-49.561035,57.188087,19.036669,15.85649,-23.04344,59.9999,10.6702,14.038846,-31.279531,46.11183,9.886925,10.620152,-22.912785,39.917522,-2.3937404,10.0870285,-34.12878,33.03698,11.683764,8.106965,-15.578124,34.79191,1.5412838,7.8886523,-21.05116,25.00671,3.0635996,7.719516,-21.844803,24.476051,-7.6256146,7.3925548,-37.552673,16.579762
blues,blues.00053.wav,-76.74659,53.895042,-257.1431,41.556515,105.751114,20.801758,38.502266,158.63728,-43.19778,19.765594,-90.61682,14.315166,60.959892,20.186169,-12.089846,102.21242,-8.785327,14.273917,-62.751858,33.982246,21.246374,11.001516,-9.3636675,50.522434,-12.868538,12.864816,-57.76226,19.31079,18.610828,12.198147,-17.219738,51.542,-11.409451,7.558396,-40.92767,12.634361,14.548588,8.859457,-14.293627,35.521812,-6.0564647,8.300519,-30.00061,15.209833,12.733198,8.030754,-10.733149,37.15382,-9.375089,7.4038177,-28.997211,16.668205
blues,blues.00054.wav,-57.94168,41.82817,-193.06227,36.76412,109.0066,21.266434,9.566351,171.22742,-36.21867,17.438303,-97.47064,13.585018,64.044914,12.27022,12.852501,95.46891,1.4201571,13.405262,-39.332813,41.75753,26.318415,9.349488,-5.5080104,53.16333,-17.484892,12.272821,-50.32981,21.833742,20.42565,7.76835,-7.5839024,45.293877,-9.550732,7.6455636,-32.235992,17.331532,18.168362,7.9638257,-22.763374,45.32222,-6.064984,7.839931,-25.968147,30.897875,13.87447,7.9777513,-12.320318,49.356422,-11.29574,6.532681,-31.077393,6.994584
blues,blues.00055.wav,-98.7711,57.781788,-303.5232,28.040604,104.79962,18.429785,51.33122,180.81323,-35.097168,18.68674,-102.8893,17.2798,60.695198,16.866772,-9.689042,100.71767,-2.8405917,12.447726,-43.39501,35.674877,22.22947,11.215556,-8.887719,57.06465,-7.831078,10.402384,-47.74021,21.509903,19.035414,10.217651,-7.6496944,62.73477,-11.572287,7.168139,-35.230568,9.637121,17.017876,10.250866,-29.718689,42.567818,-5.3780265,7.609089,-26.621086,23.56351,12.197646,8.241698,-9.548101,43.77545,-9.955082,7.627141,-31.914368,12.314812
blues,blues.00056.wav,-145.29242,68.175385,-317.94034,62.26935,102.850784,23.041826,42.44332,174.15857,-12.567545,18.817827,-76.34723,41.655518,56.993618,16.711441,6.9722233,95.823166,2.2211056,16.161098,-50.84272,49.16381,26.614082,13.792823,-14.011425,65.86071,-4.29843,13.82635,-41.612305,37.088257,17.341423,10.384639,-20.506313,55.57208,-8.0161295,8.968537,-34.774498,18.267984,15.237474,9.077267,-18.350895,36.29202,-6.9487624,6.951082,-29.241285,13.144935,7.4706607,10.20018,-22.103779,44.396786,-10.477944,7.0451546,-30.354565,12.660637
blues,blues.00057.wav,-92.73328,55.964012,-297.27377,54.89569,115.323425,22.854847,28.899559,175.50616,-35.068222,20.2135,-98.346085,20.00084,57.875343,18.20038,-12.407592,94.60251,1.8522309,17.369205,-57.441887,49.41723,26.613142,12.350983,-37.996082,61.431343,-14.536868,12.207253,-46.88754,20.963158,22.12833,10.48452,-12.672216,50.08416,-8.207463,8.485494,-32.191174,17.163631,11.016058,10.188885,-54.313263,42.657288,-5.6494255,8.928642,-31.675455,26.681772,7.278642,8.385491,-15.079798,40.033577,-10.204165,7.522833,-34.101368,13.543849
blues,blues.00058.wav,-95.44059,56.711502,-247.15009,51.348892,105.23433,24.754137,34.16619,175.39099,-26.953482,19.393723,-89.72261,30.181438,60.816486,10.833064,22.488367,93.226166,-4.854668,12.348961,-35.798637,34.86936,21.543472,12.955483,-18.640533,56.49369,-13.520524,10.895624,-43.60621,18.932354,12.13553,10.164952,-24.652998,41.079193,-20.231928,9.50469,-53.14209,4.739437,12.156194,9.263524,-20.838236,43.036015,-5.2262135,8.55471,-36.023804,26.162071,10.267819,7.872383,-14.547092,34.069954,-9.4598,8.148083,-34.451424,16.586908
blues,blues.00059.wav,-86.268684,50.767235,-280.1162,45.380825,91.95878,17.927921,28.689125,157.46555,-23.41585,15.44863,-70.692474,28.163174,68.26197,11.968947,18.885183,96.36516,-3.8848536,15.105141,-37.94845,51.273525,22.747063,12.81213,-19.577559,55.58717,-9.897946,11.205896,-49.01281,21.693375,16.88897,8.37484,-9.797538,43.904457,-11.390698,7.7395883,-34.317055,19.807394,18.429132,8.576026,-18.049374,42.64144,-7.012552,6.4298162,-26.448586,14.149655,10.759532,7.4412746,-14.560087,38.88015,-11.943846,7.6530404,-31.17554,25.97861
blues,blues.00060.wav,-67.761024,40.15518,-196.94136,37.058067,111.7113,17.543058,54.07151,162.85953,-34.646255,14.937487,-83.87628,5.244154,61.319546,15.130505,2.7551396,92.49892,0.04420201,13.243191,-43.933037,44.80203,30.56148,10.647172,2.887036,60.619255,-12.693844,10.469062,-52.10192,15.92208,21.164927,9.577909,-6.7449923,54.336945,-13.122508,7.4707875,-36.915504,14.166742,16.284252,8.564655,-18.808838,38.108826,-6.337016,6.1729536,-27.666801,16.508854,12.300311,7.0810747,-7.211233,37.078003,-12.475308,6.3600464,-32.2437,5.783848
blues,blues.00061.wav,-82.52998,32.3022,-195.25922,-5.409718,94.16451,14.428165,48.472225,141.53738,-27.112604,12.906937,-60.45676,16.432987,75.65927,7.437358,50.50875,95.17764,-27.521812,8.235733,-53.212505,2.0890489,35.577274,6.514652,17.25699,53.757862,-20.303492,7.02157,-42.61149,7.0521703,25.112028,7.399398,1.3981646,45.24278,-15.370209,6.9152203,-48.364937,8.145311,11.353974,7.515861,-8.422277,34.270386,-13.391487,7.4144034,-41.030754,7.8784847,8.147321,7.0781703,-12.945812,32.17932,-8.500548,8.040506,-27.508516,21.054695
blues,blues.00062.wav,-144.92339,42.74186,-304.64505,-29.105429,95.732994,26.669512,14.044527,151.26666,-21.616442,20.487307,-92.21411,32.72977,49.62627,13.645964,-5.6351438,94.78473,-29.88752,16.370502,-89.10828,4.8609223,29.351145,12.087129,-3.881142,58.90856,-18.850819,15.774006,-73.528015,22.942135,17.902308,9.5864525,-14.432074,44.350636,-9.670823,10.38607,-43.472286,20.750175,5.516722,8.792787,-22.115253,33.184143,-9.557408,8.613122,-41.03573,15.16298,6.359987,10.403525,-32.064766,41.90239,-21.088718,8.889299,-48.0043,4.758196
blues,blues.00063.wav,-129.15756,45.138687,-241.27112,-11.287999,72.09806,20.648611,-2.860667,119.45555,-7.7710886,24.367971,-101.851036,55.332832,49.25128,11.919467,3.4690866,86.371475,-32.72323,10.3587,-64.843994,6.221893,21.60696,8.859638,-5.649024,47.372494,-27.37162,13.712681,-68.4406,2.5623145,15.001658,7.256949,-16.311779,36.04203,-10.260744,11.016187,-43.83895,23.583904,12.431697,7.205212,-12.426533,34.358864,-17.031103,7.5649195,-50.833138,9.754077,7.1205482,8.276927,-20.95036,44.64956,-18.018095,8.133598,-52.50909,5.847
blues,blues.00064.wav,-85.13846,29.81773,-168.47263,-2.520294,88.807526,13.11696,42.850822,123.283676,-16.32557,13.798755,-56.32498,28.846107,59.228165,11.402798,24.597795,86.52388,-35.98338,8.843369,-62.75263,-9.413844,14.397045,6.4057436,-6.2116537,35.317383,-22.296473,7.1627827,-57.579025,-1.9457328,9.660774,7.3133054,-16.579746,31.603256,-14.823983,6.7258453,-37.120304,10.71126,11.181689,6.7593417,-13.914347,36.56601,-14.806866,6.4930787,-36.036713,3.381752,8.475102,6.044748,-18.330933,26.788265,-19.587511,6.149481,-40.95924,0.4629612
blues,blues.00065.wav,-118.35662,34.38236,-226.8562,-20.377356,74.87531,24.610435,1.4983621,131.51208,-19.86609,18.491848,-86.44166,23.970417,46.944565,11.242387,2.6691444,76.35637,-32.55983,11.349749,-70.828255,1.9724839,23.820112,9.168532,-5.491475,55.14776,-26.35521,12.577701,-63.984894,2.9798584,17.678152,7.482413,-8.395641,41.818367,-13.824853,8.634025,-42.28898,17.294897,11.931674,8.297757,-11.213871,33.67352,-17.888666,7.8838186,-45.536236,9.456745,7.5392737,8.199509,-22.419888,32.435715,-22.89513,6.791978,-45.792023,-4.9908886
blues,blues.00066.wav,-116.60201,39.906326,-217.79396,-17.335188,97.43107,22.47284,15.463261,151.90747,-13.89173,17.07334,-79.7387,36.167667,48.967636,12.437554,0.8377223,85.743,-22.596458,12.741179,-73.806595,5.32382,27.759014,8.904126,1.4458615,56.341377,-20.245163,13.642422,-79.807556,9.773787,18.638863,8.122762,-6.0570107,57.578037,-14.639585,8.60327,-38.474655,20.63271,8.482747,7.1667385,-13.469086,31.28624,-16.644682,8.367044,-42.69393,13.372366,11.017631,9.110557,-17.66022,44.57083,-13.866874,8.62986,-47.23447,10.295645
blues,blues.00067.wav,-95.46357,30.575737,-199.6251,-7.1839347,101.38746,19.121157,34.70233,142.04968,-20.677706,18.627968,-80.80388,31.19355,48.668915,13.2737465,-8.095729,80.97813,-30.248262,11.850868,-66.14624,11.745062,20.8077,9.244118,-7.900383,54.569267,-18.291418,15.534937,-63.849106,19.509977,14.138235,7.8938947,-14.114052,36.554173,-12.79949,8.92581,-38.49845,15.465625,13.443616,7.5165358,-13.295485,38.23349,-14.068502,10.286116,-44.392426,14.319239,7.7323494,8.540941,-17.42172,33.51526,-19.215456,7.712255,-49.163387,3.969935
blues,blues.00068.wav,-113.20137,39.83375,-225.26042,-20.591002,88.7261,17.78736,28.487896,136.47786,-8.926565,15.082632,-49.675617,37.903477,49.474174,11.828533,7.3752685,75.10217,-34.579094,11.086144,-66.53128,-4.09151,15.856428,8.277526,-8.797064,46.689667,-17.74022,8.248297,-41.200382,6.660892,14.707291,7.6802263,-7.794734,36.46984,-11.190547,7.107231,-32.485462,10.503782,15.368716,7.3966584,-14.09111,38.904366,-15.0683975,8.294242,-41.695267,15.445339,8.74908,7.8708663,-14.2835045,28.467735,-18.629265,5.731776,-38.133293,0.07080385
blues,blues.00069.wav,-121.47392,34.386253,-244.77362,-23.973942,96.09719,20.891571,35.14653,148.83955,-19.590857,16.502567,-62.487915,38.183777,48.038452,11.44654,9.664282,81.235214,-38.784626,14.145427,-80.88396,-5.2073245,24.768978,10.171624,-0.032437205,61.430344,-32.94141,11.496108,-81.67196,-0.5404137,8.102541,10.059475,-18.676907,43.053337,-17.818922,8.3036,-39.296883,6.305006,6.1178603,8.60755,-25.362415,29.516335,-19.995438,6.550355,-39.138412,6.482773,6.80034,8.016795,-13.743577,29.367107,-19.33321,9.3416815,-46.501183,10.074551
blues,blues.00070.wav,-133.04897,44.06972,-273.20837,-0.6661744,105.73891,28.28465,-28.227428,163.70883,-22.158222,17.776339,-87.95181,40.84838,41.830692,11.989428,-7.0896916,98.443306,-26.992502,12.449041,-61.94589,17.070333,19.118572,9.3926525,-16.808643,51.601692,-26.566029,14.957044,-77.56924,7.9300184,19.235983,9.738156,-10.303304,50.314857,-15.342011,9.586294,-50.057907,14.158222,6.989914,8.518919,-17.982487,38.55134,-10.81438,9.945267,-39.42231,21.240936,6.7986693,8.348455,-22.98393,38.220917,-11.726956,8.44563,-37.75492,16.867876
blues,blues.00071.wav,-89.39791,26.35509,-177.11522,-20.782217,93.79924,13.874477,38.27793,121.66068,-14.558413,11.563439,-43.771126,25.274939,54.38949,9.960182,23.062899,78.37116,-33.50723,8.036734,-63.79348,-10.210213,19.428232,6.4559283,-2.2484515,37.028595,-19.761513,6.850202,-43.01236,3.9520764,13.029956,6.7945457,-9.650286,30.449368,-13.864508,7.238538,-36.881134,5.955673,14.617379,7.1749115,-10.853107,35.185814,-14.972617,7.7547655,-42.9749,5.9094157,10.598986,5.9527144,-12.055281,30.503408,-18.020245,5.8643255,-35.71669,-0.17405714
blues,blues.00072.wav,-118.70432,27.54636,-182.0754,-7.1923475,87.64562,17.523201,36.19126,132.92987,6.5529914,15.747205,-38.785526,50.452362,45.10232,9.342638,6.0969677,72.541916,-38.91159,8.863695,-71.17015,-8.251766,20.823198,7.7650785,1.1983776,48.188797,-26.864548,6.812556,-56.830124,-6.2943583,13.807368,7.5949893,-8.961034,39.41845,-17.236187,6.615719,-40.79689,7.2045107,5.111261,6.7705293,-13.609653,28.932165,-15.712021,6.4560895,-40.84343,5.0063167,3.9887707,6.5885596,-17.391365,25.338654,-27.53658,6.4317446,-45.48275,-7.1724615
blues,blues.00073.wav,-30.126768,33.499573,-124.25941,76.40377,103.738075,14.293329,40.519905,143.71272,-19.742796,13.621443,-81.476524,25.068289,56.41043,13.164965,-1.341093,87.92645,-12.707871,11.0285,-45.97229,37.998314,20.187708,9.727373,-12.865504,50.16532,-17.338875,9.49739,-56.10133,9.774172,16.300972,8.040385,-6.980853,37.840523,-18.438002,7.5405445,-50.61622,6.66912,8.925146,7.2379446,-11.905769,30.553883,-11.655669,7.3300138,-37.4847,14.656008,11.209243,6.280271,-6.9155436,27.639874,-8.847433,7.201907,-34.32636,10.229412
blues,blues.00074.wav,-56.0053,53.524597,-357.44937,47.682774,87.851326,18.921661,-4.5330625,156.51537,-1.6130452,16.97202,-49.532364,45.502228,41.199356,12.873409,-1.6548078,98.04252,-5.6183295,11.835607,-52.9128,40.981415,27.792627,10.419397,-19.150639,52.84159,-23.99084,9.576635,-56.63832,8.278123,21.776114,8.0552,-2.9218132,56.67668,-18.41947,9.238976,-61.138737,5.8882494,12.326554,8.112569,-17.356823,33.90206,-13.7120495,8.100319,-41.140144,17.050154,11.851395,8.417196,-19.448273,41.61097,-3.974117,7.6571326,-28.336777,18.29705
blues,blues.00075.wav,-86.491806,82.8826,-339.03973,116.90979,92.72617,27.929548,0.05172062,171.8787,-15.342206,22.463837,-77.04051,52.333035,54.05328,15.430753,5.3651824,91.34019,0.8746949,14.640087,-43.944817,44.697456,31.574251,11.388854,-5.280302,61.208176,-14.615236,9.689813,-48.40402,11.666848,23.328945,6.995986,-10.215106,48.148186,-14.971667,8.60403,-46.382294,10.612795,15.337374,8.675603,-14.492687,40.407818,-7.053953,9.114162,-34.19948,17.31495,12.179845,7.8657722,-16.67434,30.495989,-6.0996003,9.620262,-29.148502,33.905144
blues,blues.00076.wav,-52.707645,36.65268,-171.59464,58.831535,74.45461,14.902159,19.503223,128.64992,-18.709469,14.804545,-71.275604,27.579884,56.292683,10.633312,15.845012,88.72242,-3.9566317,11.317717,-43.41199,35.884445,31.991102,10.065774,0.6530578,62.835045,-16.460793,11.781315,-45.66252,18.007317,22.40643,8.957441,-6.9124336,51.942127,-12.25808,8.153727,-36.946182,10.808908,27.22263,8.110277,1.8406484,55.416794,-9.23979,9.127263,-38.89395,26.76701,7.799893,7.195189,-13.600784,32.672707,-10.568794,7.688094,-32.62714,12.689154
blues,blues.00077.wav,-28.989248,44.247173,-174.56352,63.850296,104.531006,17.523964,11.7905445,157.85608,-30.983427,17.545277,-86.32091,17.296425,38.162052,10.446497,-3.8019884,81.714035,-8.009196,11.560942,-50.157635,22.760399,30.894712,9.816147,-9.967798,60.168037,-20.60816,9.932453,-52.999863,14.150496,25.823612,8.354348,-6.5809436,47.618324,-12.974684,9.191557,-42.87124,10.863058,16.943222,7.303812,-17.164917,37.890358,-12.272945,7.6563587,-32.899673,16.42657,10.787743,6.1141777,-13.485164,31.275055,-10.56656,6.783756,-27.30611,15.36982
blues,blues.00078.wav,-2.5430133,27.104515,-92.42278,69.37317,101.26548,12.811236,63.387547,137.45117,-33.930927,11.945443,-71.13383,-1.3036025,41.52805,9.985177,-2.7570605,75.45374,-13.81794,10.238824,-36.748978,18.233084,31.923836,6.944306,3.8814702,54.50818,-21.876541,8.163852,-57.85624,-0.16219324,24.470268,6.552682,-1.5193789,44.675163,-15.8744135,6.4023647,-39.765396,3.5855937,15.808346,5.7377253,-1.510114,35.176277,-14.370209,6.623307,-28.143372,10.051672,12.514341,6.403979,-6.0234165,33.199455,-13.378112,6.2798376,-31.958218,4.767107
blues,blues.00079.wav,-3.5798953,31.94373,-109.296,68.1418,92.929634,13.091759,41.306545,126.51747,-25.082928,12.230502,-58.53513,22.881361,45.179504,8.109536,15.56399,95.17888,-10.856173,8.402064,-35.85191,16.1058,31.863396,6.5169444,3.1252089,53.55026,-18.04439,8.546692,-41.10789,4.5634203,28.626354,6.9411387,6.6108255,50.193283,-10.2277155,7.685636,-31.936184,18.022032,14.668069,6.4661493,-2.577368,36.377434,-14.905226,5.4955187,-34.65288,-0.8575004,14.741958,5.355015,-1.7186102,30.821444,-15.603514,6.396589,-33.866512,7.288133
blues,blues.00080.wav,-54.706253,47.666706,-251.85593,54.296776,119.48301,19.949045,49.466583,175.28842,-34.87408,15.696882,-94.055145,19.835773,37.540634,13.621048,-14.174667,71.03185,-15.880536,12.5489645,-73.78899,28.276623,22.081293,10.605699,-5.9593906,50.704025,-14.661809,14.408256,-60.140335,23.738174,18.532047,9.748162,-8.312986,50.994415,-9.647198,11.153311,-41.924644,20.955242,11.256581,8.781455,-13.046844,38.11248,-11.729359,8.704031,-34.856514,16.839504,11.540745,7.4761906,-13.334517,34.144863,-6.4318557,8.535547,-30.009216,24.854666
blues,blues.00081.wav,-27.024073,67.820366,-327.11078,65.42587,107.31879,20.923481,17.33479,173.5266,-46.839245,14.167528,-100.75134,-10.238644,40.927616,15.478024,-8.974324,77.02489,-21.476635,8.555494,-43.744873,4.231093,24.832186,7.4112277,1.9763057,46.656197,-18.939482,9.003421,-40.04493,10.993092,15.274643,8.39336,-16.75879,35.803055,-15.052192,7.7888036,-42.788208,5.250778,12.273417,7.6983867,-17.452044,32.185505,-15.24018,6.439129,-37.33477,3.9304419,14.332184,8.300104,-21.767305,41.498047,-13.839795,6.5793896,-31.285433,10.56147
