chroma_stft_0_mean,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_0_var,chroma_stft_1_var,chroma_stft_2_var,chroma_stft_3_var,chroma_stft_4_var,chroma_stft_5_var,chroma_stft_6_var,chroma_stft_7_var,chroma_stft_8_var,chroma_stft_9_var,chroma_stft_10_var,chroma_stft_11_var,chroma_cqt_0_mean,chroma_cqt_1_mean,chroma_cqt_2_mean,chroma_cqt_3_mean,chroma_cqt_4_mean,chroma_cqt_5_mean,chroma_cqt_6_mean,chroma_cqt_7_mean,chroma_cqt_8_mean,chroma_cqt_9_mean,chroma_cqt_10_mean,chroma_cqt_11_mean,chroma_cqt_0_var,chroma_cqt_1_var,chroma_cqt_2_var,chroma_cqt_3_var,chroma_cqt_4_var,chroma_cqt_5_var,chroma_cqt_6_var,chroma_cqt_7_var,chroma_cqt_8_var,chroma_cqt_9_var,chroma_cqt_10_var,chroma_cqt_11_var,chroma_cens_0_mean,chroma_cens_1_mean,chroma_cens_2_mean,chroma_cens_3_mean,chroma_cens_4_mean,chroma_cens_5_mean,chroma_cens_6_mean,chroma_cens_7_mean,chroma_cens_8_mean,chroma_cens_9_mean,chroma_cens_10_mean,chroma_cens_11_mean,chroma_cens_0_var,chroma_cens_1_var,chroma_cens_2_var,chroma_cens_3_var,chroma_cens_4_var,chroma_cens_5_var,chroma_cens_6_var,chroma_cens_7_var,chroma_cens_8_var,chroma_cens_9_var,chroma_cens_10_var,chroma_cens_11_var,genre
0.2911837,0.22086829,0.25875142,0.17773198,0.21091938,0.30962664,0.16718784,0.10157474,0.16208439,0.33741465,0.59938693,0.4765993,0.08535946,0.066663295,0.100330964,0.051481437,0.06900919,0.11440695,0.044974077,0.030362392,0.05723007,0.081725836,0.14309438,0.11913542,0.35501292,0.32377443,0.36034063,0.29194406,0.34707895,0.35960433,0.21469787,0.22591297,0.29311267,0.4930729,0.7078115,0.59909946,0.045308005,0.054848403,0.055407096,0.044965815,0.06251775,0.061735697,0.024695354,0.029551279,0.052557383,0.07355368,0.104359694,0.061583735,0.23391925,0.18178259,0.2279041,0.15907846,0.20168836,0.22660734,0.07173979,0.08180486,0.15645392,0.3543299,0.4827524,0.44915006,0.0059644706,0.012344277,0.0111910775,0.013804377,0.02161743,0.013361048,0.00429285,0.005147823,0.010596986,0.022463273,0.022780139,0.002745955,blues
0.26921853,0.35695502,0.47367954,0.43120924,0.28164554,0.22594431,0.20370932,0.2268209,0.24057111,0.31929258,0.17705657,0.16014048,0.104269326,0.097377956,0.16065352,0.13273087,0.08563431,0.101039946,0.07148009,0.09116612,0.08242845,0.13423687,0.049472142,0.05142018,0.29577205,0.35755974,0.66676515,0.43988925,0.307728,0.33605656,0.3064517,0.30946895,0.28865838,0.3604762,0.17170282,0.235749,0.06401059,0.050449748,0.111628555,0.074004516,0.056748446,0.09097679,0.06405689,0.086044535,0.067296505,0.08142203,0.02198047,0.052796494,0.19217701,0.27371225,0.49456003,0.33715463,0.20297843,0.21058284,0.19534007,0.18532771,0.18076828,0.255996,0.06350414,0.12365711,0.019961113,0.018657515,0.026558751,0.01423658,0.014202499,0.032949347,0.014349762,0.032796353,0.02604405,0.029399943,0.004784893,0.020361468,blues
0.2456227,0.16386971,0.19971715,0.27159357,0.29270834,0.46752834,0.37551343,0.386325,0.22245213,0.1629758,0.20574151,0.1662427,0.11129706,0.04781989,0.07896746,0.090519644,0.06581865,0.1529714,0.073954515,0.15040734,0.054044962,0.050676897,0.096041694,0.05170159,0.3365769,0.14141394,0.20623395,0.2863042,0.3199404,0.6213018,0.3002566,0.57033294,0.28333738,0.1712779,0.27436692,0.17471555,0.08859009,0.024329444,0.058309358,0.061892446,0.04214693,0.11294262,0.044385973,0.11923999,0.06811678,0.022606013,0.08818742,0.03704901,0.24638991,0.058269214,0.11685223,0.20879419,0.26582953,0.48382398,0.23176204,0.4330556,0.18431695,0.07915437,0.1762799,0.09060812,0.030912135,0.0052364287,0.022070449,0.021264112,0.011752911,0.019352086,0.013269559,0.042291116,0.032942735,0.007940493,0.03413019,0.0119606145,blues
0.13404493,0.28729895,0.44929612,0.33123678,0.1556701,0.102855854,0.19868524,0.28701687,0.24915189,0.4189718,0.247523,0.18285924,0.036169965,0.082363315,0.1594238,0.10243631,0.050083317,0.031107558,0.09078754,0.14551306,0.06507486,0.1479809,0.061346486,0.09098956,0.13756831,0.22900298,0.6305913,0.2944752,0.22289906,0.15948112,0.2659333,0.3478882,0.21877615,0.49310926,0.15737088,0.19711313,0.022193182,0.033314496,0.1423063,0.038771097,0.03667972,0.023498857,0.0817535,0.13871966,0.04276046,0.10314151,0.026706025,0.057294924,0.06294209,0.17972615,0.48120514,0.25951427,0.16399245,0.07256489,0.17513777,0.23244505,0.15576074,0.41901863,0.08355598,0.11564276,0.012225106,0.014473442,0.071697034,0.019438697,0.010795843,0.007906586,0.029449005,0.059716042,0.023972,0.03683131,0.0126697,0.028599948,blues
0.35346484,0.21886383,0.19670102,0.18280251,0.22355972,0.29604757,0.31156403,0.43498302,0.2772199,0.24801256,0.2969449,0.27406594,0.14802904,0.048687458,0.0683639,0.08073738,0.0804625,0.118122555,0.086586595,0.16173202,0.06749964,0.09321081,0.09901655,0.061043646,0.44766143,0.09665788,0.12618767,0.19540788,0.19899616,0.31916207,0.23503281,0.5179679,0.18542556,0.2371702,0.28190657,0.15441152,0.13837036,0.009632297,0.02133486,0.076618075,0.051946666,0.09955523,0.063670665,0.13862447,0.038198777,0.09360888,0.11672464,0.035957422,0.37986314,0.03859151,0.07357568,0.13688642,0.14954235,0.26456606,0.19063611,0.44231644,0.14343679,0.1710468,0.2096503,0.100305475,0.06582963,0.0028193013,0.015137278,0.032556705,0.017381705,0.03640472,0.027543949,0.055219762,0.01391049,0.05250641,0.06595482,0.016608996,blues
0.31225818,0.21676707,0.17699014,0.15533994,0.24401124,0.45676187,0.3169758,0.23535432,0.2103786,0.26926452,0.28182498,0.2534079,0.10365291,0.06648504,0.0754071,0.043836996,0.05635826,0.16156718,0.08082077,0.104533836,0.0708232,0.119679935,0.1099068,0.07670168,0.38399106,0.15986322,0.20400006,0.2018376,0.26758844,0.53834677,0.21358861,0.2927393,0.20929481,0.28964224,0.31328064,0.19213745,0.09845723,0.042909004,0.05726654,0.0162095,0.031769954,0.13550766,0.027368871,0.10423734,0.04915691,0.09806239,0.12223907,0.04173362,0.3283224,0.07992458,0.12410656,0.16473049,0.24590781,0.44588414,0.16810913,0.19874644,0.13662505,0.19858636,0.22017515,0.12962084,0.057453193,0.023620829,0.026388647,0.008931551,0.01141536,0.057088416,0.012501645,0.043620463,0.019889433,0.045244396,0.06375599,0.02294218,blues
0.23813908,0.3260149,0.4690566,0.38127306,0.24755788,0.23872112,0.19899224,0.21244027,0.23597263,0.3141155,0.15829188,0.12548213,0.1023371,0.08160417,0.15634504,0.10820698,0.0846525,0.11128786,0.070335165,0.08905999,0.080949135,0.1260542,0.039685324,0.036367964,0.292144,0.28897598,0.67876077,0.38744634,0.33202532,0.32823944,0.28144938,0.29642615,0.27347195,0.4301838,0.16687582,0.19578247,0.08179242,0.041958004,0.10493697,0.07044829,0.067156136,0.08677827,0.0483868,0.0820256,0.06499028,0.097375266,0.018276183,0.032725263,0.18246302,0.21265392,0.52508247,0.3048217,0.23226772,0.2079041,0.18358417,0.18523893,0.1703716,0.33408818,0.06512553,0.09474182,0.02853523,0.011327246,0.03236853,0.011859557,0.018630276,0.028714124,0.01571138,0.030618595,0.018957635,0.023130232,0.0035136924,0.010443448,blues
0.1949699,0.17143928,0.2522893,0.2960249,0.33841795,0.37865353,0.2936967,0.29377943,0.28503644,0.3573254,0.398264,0.19942848,0.07799877,0.04647354,0.10042369,0.09828621,0.09743898,0.13331139,0.071467705,0.10665635,0.0824892,0.10418622,0.13585016,0.044724442,0.3428721,0.23410876,0.2963652,0.371083,0.40761778,0.5742244,0.3971196,0.54963505,0.45694724,0.42459005,0.48593903,0.2831063,0.06927305,0.03670491,0.08098777,0.070453055,0.06346606,0.0906752,0.049870685,0.091766,0.07299307,0.08413737,0.08615187,0.041152243,0.18735242,0.0938045,0.13580476,0.21036139,0.2547187,0.38726982,0.24865893,0.35738033,0.30126992,0.26428673,0.32104856,0.13568458,0.027256599,0.009568628,0.02380475,0.018922437,0.00955485,0.013915134,0.011634319,0.014150816,0.017181361,0.02384994,0.023500735,0.013560331,blues
0.26551858,0.13945211,0.13098149,0.1486283,0.2569229,0.50042033,0.27031165,0.12934016,0.17691456,0.24980731,0.3171381,0.21448472,0.121464245,0.046366543,0.05839846,0.05043451,0.05997906,0.16547394,0.06012304,0.047558594,0.090903565,0.09528234,0.15698576,0.063907474,0.3533517,0.14818984,0.19425973,0.251666,0.27554366,0.6627974,0.18770725,0.183542,0.23814031,0.27531177,0.3889086,0.19782849,0.088414475,0.028802147,0.04216567,0.03957318,0.034335807,0.12766486,0.018720727,0.039929703,0.07956276,0.07086811,0.14503686,0.040553246,0.28908226,0.0693428,0.113161646,0.2065515,0.24547571,0.54002035,0.13189584,0.10222106,0.15099096,0.20282662,0.2841483,0.13316682,0.041950423,0.011647976,0.013746772,0.014633379,0.013725334,0.056955196,0.007324776,0.011604572,0.027558848,0.026970582,0.07081375,0.01708589,blues
0.3207976,0.12669596,0.08789837,0.19910593,0.34085962,0.62303275,0.35185367,0.19937551,0.205627,0.17801447,0.16849688,0.18225129,0.14333831,0.027003767,0.025090871,0.08441704,0.072383165,0.14723895,0.05939873,0.07159709,0.10455732,0.07148654,0.084263444,0.057255432,0.35593826,0.13836479,0.16196609,0.29834637,0.40097558,0.79886043,0.29689968,0.41206878,0.36258003,0.20656471,0.2184057,0.18721762,0.07733444,0.012950122,0.01739803,0.078239836,0.060404837,0.08295635,0.036516353,0.06494392,0.10939335,0.027699532,0.055033296,0.034284256,0.2524228,0.037139956,0.07047363,0.19254258,0.33208054,0.59910226,0.23098734,0.34563515,0.24176441,0.11197786,0.110641584,0.08539002,0.024925698,0.0012863659,0.003772704,0.016543826,0.009962403,0.021699376,0.007050652,0.01656439,0.029278748,0.005582697,0.015945366,0.007710116,blues
0.12085093,0.10098543,0.1766867,0.3555172,0.2648858,0.24457873,0.2912397,0.3112276,0.34623528,0.3175585,0.4433919,0.21700133,0.05940777,0.038097892,0.04446378,0.13496278,0.07310083,0.06443779,0.11318628,0.10398126,0.14319283,0.079542615,0.14538766,0.05444525,0.16435169,0.14425042,0.15299815,0.48878694,0.30004042,0.36398268,0.46649113,0.38958132,0.39432847,0.23194735,0.49834955,0.17658356,0.053179163,0.027033255,0.022950048,0.12026031,0.04540142,0.044547383,0.12041474,0.07664202,0.13133776,0.045647196,0.094210684,0.04140421,0.09157493,0.060955103,0.0629263,0.3550751,0.23012379,0.30438825,0.3288611,0.30646768,0.2482088,0.13892257,0.3873338,0.09106949,0.022892201,0.009954621,0.008237538,0.038166564,0.012818805,0.01110697,0.037569273,0.024228372,0.052607987,0.013546689,0.0231552,0.016666805,blues
0.33036834,0.2263726,0.18004207,0.16491586,0.28338364,0.48251817,0.246976,0.14491218,0.17791672,0.2869643,0.28422695,0.25558624,0.13427956,0.06823236,0.07297092,0.05089732,0.06907495,0.1734154,0.054529183,0.05881211,0.057147972,0.12660865,0.12809715,0.078820325,0.37574396,0.1674705,0.18701793,0.19535738,0.25510964,0.50288904,0.15902813,0.21002226,0.18202558,0.28940472,0.2792195,0.15828297,0.1200446,0.048901856,0.05481494,0.038578108,0.05328344,0.13323495,0.022495355,0.066404685,0.04909118,0.11714582,0.12641072,0.034752864,0.32372117,0.103334054,0.12818907,0.15160821,0.2324273,0.45081747,0.11682384,0.15102267,0.12825872,0.21709393,0.20244099,0.10934056,0.06962885,0.024464695,0.02972411,0.013205903,0.02083164,0.06046252,0.011025277,0.034337815,0.01944263,0.056652125,0.075175285,0.01992606,blues
0.3763001,0.45156252,0.35624105,0.43875366,0.29064685,0.28433132,0.32643673,0.48965847,0.6703291,0.4578567,0.33623815,0.29706192,0.07665407,0.10292781,0.051677257,0.104331136,0.041887727,0.05314509,0.055951264,0.070411116,0.101822264,0.064213514,0.06519351,0.041268878,0.49265724,0.59034824,0.4826577,0.6406024,0.5511844,0.6251703,0.56847316,0.6872852,0.84619915,0.6197464,0.58151245,0.48399028,0.042205848,0.051668566,0.016079254,0.04993303,0.026370866,0.03453151,0.025127497,0.03190262,0.028428623,0.025271349,0.04326362,0.023317968,0.20743307,0.2716148,0.22846393,0.30623668,0.2551291,0.28667188,0.26059505,0.31751776,0.4164205,0.28558218,0.28162318,0.21587843,0.004539463,0.008525627,0.0011681147,0.0068041557,0.0014503453,0.0017502437,0.0010528037,0.0038873092,0.0031029435,0.0015017231,0.004229811,0.0023303833,blues
0.3243551,0.35894373,0.41985658,0.567746,0.30376822,0.25161874,0.32462302,0.3939413,0.45353788,0.4270088,0.49112177,0.32718477,0.073716134,0.090199396,0.07385786,0.13104022,0.045229338,0.046945773,0.0661191,0.07445839,0.10130211,0.071218126,0.10828077,0.05493048,0.3945447,0.40472314,0.45180535,0.6958111,0.40636504,0.41740975,0.41018608,0.5318531,0.5482142,0.48990744,0.6142438,0.36754033,0.05749514,0.05333829,0.039437566,0.07109831,0.017112391,0.022596305,0.03010263,0.054534648,0.05790862,0.043960538,0.075778015,0.023552591,0.18249375,0.20775592,0.25548118,0.40651906,0.24349631,0.2479932,0.22716969,0.30368957,0.3176625,0.28142324,0.3540388,0.1927836,0.012699446,0.010199282,0.00744791,0.01117373,0.0005235846,0.002001135,0.0022141193,0.0056438143,0.008615113,0.006060065,0.01589777,0.003287163,blues
0.45213088,0.48424736,0.34599462,0.24868524,0.3124339,0.36518002,0.4260392,0.36129728,0.3295366,0.34442464,0.39552635,0.46685934,0.10115823,0.11417135,0.06498983,0.045489423,0.07015492,0.084170535,0.1054962,0.09277231,0.08181238,0.077424325,0.1008841,0.11804794,0.314026,0.3984205,0.2678769,0.40581283,0.3846399,0.38511497,0.47552565,0.35115078,0.35885844,0.35746902,0.39199588,0.43467247,0.044879835,0.07375446,0.023665812,0.09502053,0.07049641,0.061641343,0.10551485,0.051408436,0.07155999,0.0695289,0.07241817,0.089004606,0.19613388,0.272481,0.15422547,0.25424027,0.25497392,0.25533867,0.31708664,0.22712244,0.22948626,0.2213136,0.25194648,0.2912828,0.01642268,0.033985265,0.0056026797,0.028061857,0.022607423,0.017698389,0.0356403,0.01009567,0.017038321,0.016647413,0.025466448,0.037291158,blues
0.44768155,0.31520998,0.32252786,0.3675151,0.40888056,0.3672955,0.46388415,0.3801332,0.4194935,0.38528576,0.39022142,0.51908475,0.091197945,0.0635139,0.07029415,0.08747942,0.09406225,0.06592056,0.10051533,0.05855548,0.10103697,0.07273548,0.06703107,0.112648785,0.42342207,0.3916968,0.4116519,0.56514996,0.55988693,0.52376956,0.63757604,0.5059307,0.5936489,0.4759073,0.45219398,0.6200272,0.03613527,0.043721326,0.03136537,0.061269153,0.054664128,0.03628867,0.0670264,0.032811,0.060053043,0.03601308,0.02968493,0.08095926,0.20972978,0.1831914,0.21546529,0.31333032,0.308327,0.285364,0.35610572,0.26700294,0.32300928,0.25129685,0.24491459,0.3381848,0.0023782554,0.007938003,0.0028584807,0.005211783,0.0069946516,0.0037360205,0.008128501,0.001135136,0.0070414054,0.0013836249,0.002240916,0.012369144,blues
0.31810436,0.43621957,0.43415266,0.4649163,0.31475988,0.261172,0.32775137,0.35019946,0.48048878,0.46842122,0.49790013,0.327324,0.056663495,0.09903178,0.073730305,0.11636474,0.05406371,0.03865965,0.08114177,0.06506386,0.122564904,0.08484235,0.11884365,0.052217335,0.43059033,0.4948434,0.5252979,0.69156027,0.4268553,0.4206796,0.4361826,0.53101,0.64753413,0.55290556,0.60753304,0.38853002,0.04792622,0.059412844,0.04971825,0.07287191,0.020233016,0.019009164,0.02942094,0.03799385,0.053013097,0.039894175,0.07081058,0.019524284,0.21129191,0.2515357,0.2731101,0.37016454,0.22197606,0.23187216,0.23408568,0.2821725,0.35175285,0.30242404,0.3318398,0.19494753,0.008182165,0.008946803,0.009336919,0.014143008,0.0019831252,0.001033289,0.002637532,0.003656016,0.004583072,0.005486548,0.01545831,0.0042597614,blues
0.41381457,0.37687904,0.32688084,0.3764836,0.315585,0.28809083,0.3601863,0.43069476,0.5446735,0.5705834,0.6343093,0.51804423,0.08789174,0.07401428,0.04744342,0.09329288,0.05304435,0.050819445,0.075417675,0.0830435,0.09627549,0.08125057,0.111011125,0.08956695,0.5011772,0.4579749,0.41301066,0.5768832,0.37141353,0.48795214,0.56978077,0.56067824,0.6532483,0.5909497,0.7435166,0.5068896,0.059005536,0.033345003,0.025399068,0.055089828,0.016493924,0.029784206,0.059405126,0.031898547,0.04813692,0.038011376,0.061625876,0.04495474,0.24496047,0.22341935,0.19957401,0.30737454,0.16079114,0.2556227,0.2985777,0.29604745,0.34755078,0.31099272,0.3877007,0.25756866,0.0073604216,0.004829769,0.003479208,0.005276117,0.0036916076,0.0024083352,0.0038117536,0.002348022,0.0046008374,0.0036382277,0.0066344533,0.0055395686,blues
0.2964774,0.4197432,0.42353323,0.4803572,0.3637609,0.26509038,0.34946558,0.401727,0.51015663,0.45477006,0.39039874,0.3008005,0.069879025,0.11388884,0.08078609,0.11950518,0.07427396,0.049362227,0.08237619,0.07844258,0.12252031,0.09785216,0.113477394,0.07581669,0.32996848,0.40552613,0.41995326,0.6621208,0.3968146,0.4224122,0.46131107,0.5022793,0.62446326,0.4392628,0.49607694,0.3057449,0.040282805,0.061537676,0.054821845,0.08189533,0.031860672,0.04313308,0.059251674,0.052073598,0.0871828,0.049519822,0.08427215,0.026064128,0.15145276,0.22409053,0.23424065,0.40575776,0.23028997,0.24224707,0.26361358,0.30703476,0.37756896,0.24462621,0.28505865,0.14093955,0.01078848,0.012108047,0.010199462,0.02282404,0.0027144952,0.008102746,0.01022216,0.0068034693,0.0170516,0.0054214904,0.017218228,0.0048809466,blues
0.31126708,0.460031,0.2709349,0.3213555,0.53822833,0.30848098,0.33225125,0.31158987,0.43027204,0.2554289,0.21250436,0.28472662,0.05141715,0.12684292,0.044388138,0.059770536,0.15497155,0.04231043,0.11239038,0.053205185,0.10311312,0.05141461,0.044362545,0.09324531,0.29341704,0.56572586,0.2512344,0.30960423,0.39345324,0.2619941,0.41149184,0.30151805,0.5537079,0.25670746,0.23951347,0.3675751,0.050176628,0.10838126,0.033071313,0.041303728,0.063831784,0.022988891,0.09503045,0.03866708,0.10415496,0.02184095,0.02944523,0.08401061,0.17939456,0.40998802,0.13929552,0.21106434,0.29077166,0.16745575,0.27484608,0.20233499,0.40659884,0.16005708,0.12701905,0.2286748,0.016251693,0.04233506,0.013032578,0.018534789,0.027694166,0.006131596,0.038930666,0.009332628,0.027071122,0.007809376,0.010352367,0.029863743,blues
0.32967392,0.39710772,0.41820353,0.46897775,0.2986713,0.27493444,0.32680327,0.3841669,0.45961663,0.4006136,0.4727809,0.32255536,0.0790947,0.09866856,0.07405202,0.10780061,0.050565604,0.057760466,0.07635922,0.07072446,0.10138798,0.0715945,0.11079874,0.052525666,0.40291157,0.43612063,0.41144416,0.7165769,0.42238092,0.45442605,0.45025167,0.4691435,0.5524636,0.4323968,0.61987,0.35834235,0.05547822,0.0632035,0.02732629,0.066010416,0.026679372,0.04013409,0.047241908,0.039852925,0.06690682,0.040626634,0.0721178,0.026505109,0.19524895,0.22612673,0.23387767,0.41969302,0.24907182,0.26778263,0.25677395,0.26457843,0.31610212,0.2462792,0.36575946,0.17691599,0.010565941,0.013005475,0.002626629,0.0080455905,0.0028848723,0.0049185357,0.0064992383,0.003442293,0.010141714,0.003556268,0.014088274,0.0047965245,blues
0.27479947,0.36551288,0.3468472,0.32899842,0.21967794,0.23847562,0.18782447,0.17453855,0.2184006,0.25680104,0.42240766,0.2968334,0.09167633,0.13014485,0.08213552,0.10685473,0.053356744,0.100331314,0.059617475,0.055793986,0.07920764,0.047028203,0.15823321,0.059648767,0.2945871,0.3856351,0.26131463,0.44305184,0.21345514,0.32406735,0.2826534,0.24030742,0.38064194,0.29190946,0.5409032,0.21643914,0.072240934,0.09975375,0.036778633,0.106848024,0.02086203,0.08189022,0.074310124,0.0335187,0.111266874,0.06402745,0.117106676,0.024435932,0.1840701,0.25991842,0.17712535,0.3267878,0.121143505,0.2243601,0.16895096,0.15495008,0.24806082,0.18970881,0.394015,0.11576081,0.03097743,0.047576196,0.021587353,0.050675806,0.007702666,0.03115823,0.03414897,0.012330633,0.051814247,0.025576485,0.05667302,0.0064367685,blues
0.4240016,0.31038335,0.38508797,0.4276063,0.45190707,0.3647147,0.4060389,0.3022854,0.32726088,0.39414027,0.44227248,0.5764097,0.06406973,0.052716922,0.0928497,0.08046335,0.11327741,0.06567813,0.10002755,0.057274844,0.0779704,0.09424182,0.087837175,0.1281423,0.5402994,0.60871875,0.65627706,0.68230075,0.75479376,0.60522753,0.66347605,0.5003208,0.5253811,0.5155486,0.5096727,0.7250254,0.02305885,0.022325242,0.03266555,0.03309852,0.045357764,0.033466436,0.046226192,0.02241825,0.029476147,0.03487404,0.034011852,0.07551707,0.24472803,0.26975426,0.29149342,0.31672192,0.3493206,0.27120748,0.31630364,0.23368119,0.23595193,0.2292415,0.22694877,0.34720182,0.0002915799,0.0016545245,0.002703164,0.0046936944,0.009622262,0.0018765779,0.0067488337,0.00067790085,0.0010253518,0.0019373227,0.0030978683,0.017217467,blues
0.27404577,0.29794067,0.36342376,0.48127335,0.54929423,0.4152977,0.3545472,0.3915958,0.4405638,0.38723397,0.38174227,0.38746768,0.046852414,0.062238436,0.07253449,0.08675227,0.10435921,0.074518494,0.0675336,0.08235552,0.10357668,0.096703075,0.08151708,0.083089836,0.43320903,0.5215988,0.4982011,0.58348876,0.83286023,0.52734333,0.57707614,0.6443809,0.66183364,0.5783575,0.50233364,0.5469106,0.02264615,0.048574526,0.03213406,0.029134762,0.036446195,0.024924377,0.03380218,0.03603951,0.04428411,0.052939016,0.032956786,0.04877331,0.19624285,0.24794194,0.23985103,0.28326398,0.41890717,0.25725764,0.27191472,0.31117365,0.32333645,0.2779803,0.23891489,0.2597717,0.0029786248,0.004351287,0.0028129322,0.0025680815,0.0058667613,0.0015525783,0.0025243205,0.0028035364,0.003659738,0.005824603,0.0016468886,0.006844688,blues
0.4040432,0.29733893,0.24487227,0.19055514,0.26871732,0.33117115,0.42022824,0.62333596,0.4282259,0.29901317,0.2724881,0.2881045,0.1512226,0.07578362,0.07053224,0.041377958,0.06896952,0.0836856,0.06717189,0.14910296,0.07930474,0.06597674,0.08148515,0.0656448,0.4810838,0.3114602,0.39154783,0.28868476,0.3263631,0.3512025,0.36272842,0.76229155,0.3761929,0.3181507,0.28852162,0.28671753,0.11463507,0.03203704,0.0631385,0.025669066,0.032573987,0.054565098,0.03576106,0.100001216,0.040686496,0.05435301,0.059023988,0.039753936,0.30465382,0.19131143,0.25920826,0.1654731,0.2125755,0.22862868,0.24731466,0.5089008,0.26949206,0.17292777,0.14193968,0.16406865,0.049026962,0.008726057,0.019696707,0.005769504,0.0070261736,0.015177182,0.00907733,0.03964277,0.013156371,0.013709704,0.013497538,0.014309965,blues
0.423727,0.4638912,0.43562156,0.4424356,0.30335945,0.39098877,0.50028044,0.39927366,0.41707563,0.36342362,0.40568227,0.40354976,0.07709292,0.09475752,0.087533586,0.0945285,0.051872432,0.07394759,0.106080934,0.07388452,0.09899175,0.074593626,0.07982847,0.08987503,0.5475723,0.6360515,0.64280707,0.70656866,0.5450098,0.5420095,0.642568,0.62427,0.78158534,0.5380295,0.44959092,0.42631674,0.03440801,0.044997267,0.040665235,0.04079275,0.030046202,0.02851026,0.04030907,0.03768584,0.051366493,0.036371656,0.031616304,0.04245324,0.2631056,0.30674246,0.30599955,0.33809268,0.25652555,0.25386783,0.30608138,0.29933327,0.3822965,0.24339381,0.1855261,0.15842116,0.0019918743,0.0046743825,0.0040784874,0.007696901,0.0013134561,0.00117209,0.0036884688,0.0029419104,0.008156478,0.0026288205,0.003805079,0.008145354,blues
