mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_var,mfcc_1_var,mfcc_2_var,mfcc_3_var,mfcc_4_var,mfcc_5_var,mfcc_6_var,mfcc_7_var,mfcc_8_var,mfcc_9_var,mfcc_10_var,mfcc_11_var,mfcc_12_var,genre,filename
-19.882248,98.88733,-24.475315,49.579945,-16.198492,30.193226,-18.027517,27.552814,-11.407699,14.870685,-8.914958,11.668755,-10.89321,972.9611,152.55086,181.48094,58.371655,50.967422,58.54997,55.096897,33.78219,57.468098,43.976864,39.313362,41.050877,56.39245,blues,data\genres_original\blues\blues.00083.wav
-39.007614,112.05693,-31.819195,38.235607,-6.3202114,23.32046,-18.772533,23.931019,-10.932699,13.236961,-14.371818,13.3270645,-10.916337,3888.6172,433.61273,178.26457,86.94971,143.87138,60.856945,73.53555,60.878952,47.91867,40.974823,51.721096,44.561485,53.34878,blues,data\genres_original\blues\blues.00084.wav
-180.20891,131.43243,0.60078627,43.153095,14.135329,25.614765,-5.311873,12.027975,-13.535558,-1.105728,-7.6164737,2.714974,0.7783585,4542.0874,1278.7372,585.2989,260.7977,191.2555,301.41724,202.178,109.13822,143.61685,97.87471,116.869,108.16167,85.0687,blues,data\genres_original\blues\blues.00085.wav
-212.79181,139.06325,9.446759,35.453796,12.697431,20.420673,-5.5826244,10.889944,-8.73331,8.059619,0.16372377,2.6487746,-1.0296488,7245.46,1555.4478,732.1798,258.03745,310.7154,185.92538,180.287,102.0161,140.48264,75.97051,95.16277,75.527466,76.18483,blues,data\genres_original\blues\blues.00086.wav
-155.5764,125.66273,1.5785834,45.839695,0.9277812,25.383114,-10.812055,15.559012,-11.919289,1.2735378,-6.6728826,-0.78441757,-7.74382,3077.212,801.5849,493.36688,353.977,262.42734,157.61603,240.15941,130.40485,161.72377,109.053535,107.04197,111.794106,74.173164,blues,data\genres_original\blues\blues.00087.wav
-194.2843,151.84703,-1.1988219,39.18811,16.589046,18.247795,-1.397014,14.86903,-11.620167,2.4414866,-5.0819397,3.9376056,-0.89880383,3234.086,567.32825,204.8832,127.93278,180.94006,96.74258,119.82874,52.521893,79.526794,90.052345,73.99929,68.47113,63.148075,blues,data\genres_original\blues\blues.00088.wav
-346.85635,139.25108,24.052633,22.281025,18.663773,11.662003,9.016559,6.970993,-2.0330265,5.4127927,1.6503891,-2.3577814,3.2000823,5365.911,1053.5845,914.3359,311.33527,230.73389,274.0238,163.25421,80.612335,104.49435,72.88141,108.75106,68.64338,58.210297,blues,data\genres_original\blues\blues.00089.wav
-177.56758,115.369,9.970585,54.043873,7.624312,28.312319,-9.054929,20.04951,-15.044513,6.2095737,-5.692567,1.3833519,-5.8288145,4502.785,1385.511,681.9321,320.77292,330.54514,180.94827,181.69342,112.120964,150.55998,107.55004,109.244286,134.79707,84.93274,blues,data\genres_original\blues\blues.00090.wav
-236.30539,161.68063,-1.1661638,27.27869,9.586512,20.620241,0.2274405,13.798597,-0.50903946,10.1752,-4.4575562,5.5087075,-3.7265837,7767.4595,1108.3844,608.8001,116.24081,332.46265,90.32631,80.38704,103.98853,90.118744,82.59195,85.555176,57.37981,57.427578,blues,data\genres_original\blues\blues.00091.wav
-332.2246,128.08928,28.80515,41.830193,31.214472,23.334787,5.784112,9.001364,-3.8817174,3.731323,-0.8742291,-0.4391901,1.4851278,7292.3906,965.24335,1185.7218,303.7448,229.45088,160.46344,186.87914,148.51697,184.25235,95.78013,90.75337,82.60477,92.31089,blues,data\genres_original\blues\blues.00092.wav
-350.35263,169.53174,31.77135,16.71844,28.658941,19.246181,7.845076,10.037885,4.7406454,2.9217067,3.900229,1.8129543,-5.969145,2656.7532,622.58655,316.68668,213.50073,188.21754,68.667725,40.605225,36.637596,40.665188,36.67361,46.568295,42.355606,35.479504,blues,data\genres_original\blues\blues.00093.wav
-206.24908,126.61618,10.596903,43.210163,12.49674,19.425371,0.35838857,12.735203,-4.57919,4.0611596,-4.404285,3.6691213,-1.455245,6802.119,1107.09,763.2381,226.22723,230.24724,258.36087,136.38774,76.751236,73.97097,60.098927,94.45393,59.143856,74.25501,blues,data\genres_original\blues\blues.00094.wav
-130.57875,139.96141,-1.282277,39.30623,-6.3440833,19.768293,-11.21256,27.240305,-16.548758,7.028904,-1.1964594,1.6060349,-6.6385455,2304.8357,957.4932,535.62067,172.6957,253.59718,145.72289,109.66304,126.16362,104.95256,100.895805,71.21066,147.5048,63.255207,blues,data\genres_original\blues\blues.00095.wav
-314.57837,139.9112,11.90393,30.14179,-7.5424266,14.91705,-2.7015827,6.727816,-6.366219,2.8079295,-11.728742,2.077973,-11.43927,5275.276,680.04614,529.1257,489.20282,264.43094,214.53714,174.48872,115.13559,134.22626,86.21344,139.85812,147.45703,85.303894,blues,data\genres_original\blues\blues.00096.wav
-148.64699,145.77013,-9.366609,48.437965,10.546017,18.008686,-2.6387384,16.953346,-11.500734,8.72578,-8.186317,3.209728,-0.68163383,4152.3296,1369.6218,245.77823,160.181,220.24797,163.10558,149.30116,76.60804,92.67915,157.54517,66.26012,103.40925,69.80345,blues,data\genres_original\blues\blues.00097.wav
-90.67999,100.10962,-23.938423,52.602547,-20.93744,31.501324,-11.228661,20.089375,-10.90247,17.561745,-14.096043,12.994767,-11.434561,2588.4517,298.68594,450.7381,120.506454,109.60393,61.360428,113.38315,77.55769,49.90249,50.493874,68.74473,59.504116,61.065823,blues,data\genres_original\blues\blues.00098.wav
-177.25548,136.2347,-26.89329,36.36897,-18.752977,20.8976,-1.7674739,3.0104692,-5.596907,5.6413455,-8.101526,5.6564813,-10.778819,9698.795,546.3854,1625.8065,239.54718,246.9179,107.98541,110.91713,126.20432,70.763084,76.27354,76.68003,79.892006,62.12893,blues,data\genres_original\blues\blues.00099.wav
-268.21857,135.68166,-34.056377,25.616009,-12.971723,17.903263,-9.99086,5.634088,-14.143673,7.4931846,-3.9764395,8.258308,-1.3336012,1791.9358,188.9014,231.39032,169.41429,71.249275,74.56209,114.86929,65.84176,75.42844,177.21745,106.70967,80.11544,154.7423,classical,data\genres_original\classical\classical.00000.wav
-324.09125,133.56267,-25.030157,24.55361,-11.939921,17.658503,-5.5186734,1.7168901,-10.575926,-0.8605745,-7.80522,3.5297625,5.0546646,979.1932,334.83704,186.74214,151.7938,130.00177,139.34488,122.71082,82.22954,76.705734,82.283394,98.36384,117.64855,192.91441,classical,data\genres_original\classical\classical.00001.wav
-235.30266,141.11952,-34.68189,30.97919,-16.402012,23.11808,-11.041572,7.6543603,-19.016834,4.226783,-11.8357525,8.917746,-1.4451483,854.2952,197.94649,151.49007,135.62515,50.821636,81.74258,79.21289,59.207138,50.765457,77.78843,60.016907,67.45937,99.53162,classical,data\genres_original\classical\classical.00002.wav
-326.89743,127.400604,-30.596176,37.471397,-5.2961755,20.813564,-1.7786855,-4.6154566,-4.040199,5.242275,-0.64244866,2.7945673,7.229206,3197.6777,309.7781,462.4968,127.375435,131.09525,116.73916,72.687584,100.32004,93.01206,73.755905,125.50998,173.09595,151.28099,classical,data\genres_original\classical\classical.00003.wav
-259.95258,118.92713,-35.608337,31.969566,-16.524866,10.618957,-15.653264,7.425692,-5.82416,8.26638,-17.991137,-1.1879282,-6.356529,561.9326,220.29858,142.42743,64.3805,75.9182,58.412106,56.39851,109.0059,96.58822,96.77731,184.43356,161.21628,104.3732,classical,data\genres_original\classical\classical.00004.wav
-264.33557,138.1797,-30.096487,37.83662,-7.1731234,6.7740803,-11.809729,4.7056303,-9.825994,5.859127,-9.563163,2.6768575,-4.788712,7371.559,321.03143,147.68916,178.13768,95.4499,108.36918,73.81504,81.6296,63.123528,93.531235,55.42708,85.86541,72.231636,classical,data\genres_original\classical\classical.00005.wav
-295.8206,134.53781,-22.434929,40.75837,-5.8729753,9.266152,-11.873936,6.2878857,-8.864131,4.4022946,-9.374512,4.060037,1.6421571,3998.7344,307.79675,160.48238,85.52024,117.901825,69.75868,85.50215,85.62204,57.05577,76.656166,105.205894,82.81118,94.27091,classical,data\genres_original\classical\classical.00006.wav
-286.7648,135.92358,-24.43564,36.65812,-6.240166,6.963425,-8.172439,3.8363292,-4.407772,6.43176,-4.1324863,1.5559708,-4.3460455,7855.682,530.6477,524.05566,142.76888,155.03932,71.122795,105.76419,155.44951,87.29625,104.58337,82.374435,93.08061,68.90875,classical,data\genres_original\classical\classical.00007.wav
-292.093,127.76223,-29.910952,37.434177,-9.56995,5.109292,-13.825463,7.040886,-7.0332546,6.498645,-9.904662,4.711042,0.36506906,4867.0347,252.69743,201.96497,85.85785,112.58077,77.41207,84.465256,61.50833,93.65803,97.119156,119.5516,122.62164,164.89038,classical,data\genres_original\classical\classical.00008.wav
-356.10693,139.79785,-6.2831244,43.18759,-8.871487,11.056036,-8.395702,4.4202566,-8.280071,8.684677,-8.132967,3.4333065,-1.4450533,5140.358,594.8048,222.03104,75.50103,121.006836,63.851048,70.53017,55.492542,84.04758,59.022457,59.21221,62.929585,80.89487,classical,data\genres_original\classical\classical.00009.wav
-315.01526,128.71162,-28.93394,30.832693,-8.987341,7.994575,-9.845814,1.4287152,-8.980798,6.0593615,-3.3081124,7.6189456,3.8063476,6209.205,259.8459,514.70557,119.81269,146.31332,137.21191,92.152954,134.49521,119.62204,94.499344,163.55312,158.33435,144.3195,classical,data\genres_original\classical\classical.00010.wav
-385.35327,177.20355,-9.33685,24.37912,5.799284,-4.5660625,-6.359218,-6.949474,-4.122529,3.8736925,-0.33930957,-0.9373086,-3.6557696,1543.18,671.6305,184.47939,142.82278,64.32398,76.23591,51.325745,51.01004,56.04678,97.336,110.45828,51.32259,93.563965,classical,data\genres_original\classical\classical.00011.wav
-362.7318,143.90761,-19.005598,30.651041,1.0206411,0.27225098,-7.991961,-3.8471584,-8.934133,3.276335,-4.4292364,3.6627495,4.925432,7759.93,1299.1167,512.6593,104.033356,116.04864,74.30346,88.69799,55.521873,116.95795,97.33016,201.70395,256.1205,221.50914,classical,data\genres_original\classical\classical.00012.wav
-343.14352,140.10466,-20.91952,32.316124,-3.6832788,2.940859,-10.663066,0.31063074,-5.795961,7.683308,-3.6783319,2.5477433,-3.4992898,9883.162,1649.3604,410.83426,128.6014,153.17143,112.824875,86.90364,106.11735,151.21373,170.73755,178.07509,119.55155,107.90424,classical,data\genres_original\classical\classical.00013.wav
-324.6393,147.81375,-31.926256,27.40502,-4.5023103,-4.1688004,-12.59746,-5.1306887,-7.7447653,0.8444132,-8.192252,-0.8276448,0.9923773,5526.853,690.9679,279.62262,72.79979,146.44838,90.72078,89.91914,70.01587,66.71434,77.59526,65.165855,99.40086,150.2031,classical,data\genres_original\classical\classical.00014.wav
-449.5024,124.97929,-19.903538,27.45521,-5.7697797,2.2189133,-6.560758,10.581615,3.3420105,14.3803425,1.979647,5.249033,4.427051,4774.4414,1119.0424,191.24254,207.30104,97.66037,33.819027,79.16927,138.56479,269.13196,218.03154,317.67117,201.3981,143.4272,classical,data\genres_original\classical\classical.00015.wav
-482.57535,154.85045,-5.0330462,29.729904,-1.8655614,8.21654,-4.778444,9.63252,-3.3466737,4.530603,-10.102243,-0.6701807,-2.4489703,4793.4536,250.5236,243.68034,48.32328,156.295,39.253887,77.3129,60.785835,116.309006,79.238655,129.83195,73.22655,72.76435,classical,data\genres_original\classical\classical.00016.wav
-311.5614,148.68465,-33.492855,10.352457,-12.897486,1.2300146,-12.900196,0.8069202,-9.733505,2.0582037,-5.113307,6.7274017,4.6117973,10697.734,810.15186,225.46814,448.94305,134.60876,126.92568,99.68682,53.65031,80.09584,111.90033,146.25655,134.58977,191.16837,classical,data\genres_original\classical\classical.00017.wav
-405.63312,145.72554,-0.8494923,23.064943,9.217205,-2.6364684,-5.7427993,-2.0792975,-0.638366,6.745994,2.7888033,2.4446673,5.0832434,4821.064,1866.7498,454.46017,202.86862,89.28205,71.52546,70.57455,162.78262,106.74867,95.120346,128.96262,145.94041,108.47437,classical,data\genres_original\classical\classical.00018.wav
-475.8085,141.50447,-8.465948,34.003716,0.5104437,6.037262,0.0038526258,9.544266,2.1649942,7.102437,-8.052562,-0.115624756,0.76368,5816.5435,1230.3239,471.64328,66.30673,151.75531,38.048367,91.312035,212.3967,134.01881,128.70807,159.3096,118.810715,172.27452,classical,data\genres_original\classical\classical.00019.wav
-300.90747,161.1279,-24.245857,27.956917,-2.8630507,2.3890126,-11.268325,0.22309761,-6.8389344,6.0936527,-8.139803,-1.8150443,-4.120981,5360.2603,911.65814,316.30878,160.51259,129.65384,72.51551,84.56835,85.89534,70.351616,76.606186,114.876526,127.63286,124.593605,classical,data\genres_original\classical\classical.00020.wav
-278.16513,147.88019,-31.550192,20.35175,-9.574066,-6.2306337,-13.595258,-0.6612344,-7.273572,1.0149182,-11.761826,-0.9655799,-2.2157323,9440.823,683.62415,192.80478,131.52092,108.39944,167.39201,111.80588,118.58901,76.7767,108.803764,84.77486,73.96434,141.32251,classical,data\genres_original\classical\classical.00021.wav
-278.80756,160.00061,-28.392517,23.027172,-2.7092493,3.0009243,-11.297818,-0.51610196,-11.366227,3.174696,-5.085273,4.348031,-4.0713315,9722.196,463.69586,433.08383,140.63689,195.01576,59.311607,87.94761,52.64646,87.21991,45.803677,96.37831,71.87055,64.22416,classical,data\genres_original\classical\classical.00022.wav
-406.84668,163.08134,-2.372812,32.416626,7.946261,9.632712,-5.45672,9.490358,-3.060804,10.187205,-10.35241,-5.4048333,-8.054707,3321.745,220.25708,413.62436,85.67488,95.87025,59.94399,75.442406,36.987156,37.271214,50.842567,92.62894,86.40153,87.01809,classical,data\genres_original\classical\classical.00023.wav
-223.18733,163.25397,-34.412884,24.186995,-10.303666,3.2221324,-12.889323,0.80370426,-14.28119,1.6788578,-10.140899,0.23151678,-4.558466,1954.464,322.32224,60.312935,63.668118,84.4825,71.17654,57.90454,74.7653,63.898964,85.1382,62.89766,80.16579,68.34547,classical,data\genres_original\classical\classical.00024.wav
-221.30133,173.31781,-37.445778,24.35597,-8.682666,3.3846245,-12.844792,1.0788687,-15.323445,0.4238257,-9.6230135,2.288309,-4.490512,880.93945,383.96783,81.17165,36.60861,46.556755,51.52223,38.367706,44.19461,56.03236,66.51935,66.43557,77.62197,63.808826,classical,data\genres_original\classical\classical.00025.wav
-319.2353,143.68849,-31.174316,10.929482,-5.559396,-4.257987,-8.956228,-5.5805836,-8.02272,2.3428679,-4.4802847,-0.32078663,0.96291196,9464.289,680.45996,496.76865,375.162,151.42264,125.609665,56.133526,118.01852,89.20993,99.658424,125.03396,87.42196,79.07955,classical,data\genres_original\classical\classical.00026.wav
-366.2604,181.60039,-5.51421,26.999447,-4.8282466,4.6016793,-10.550475,0.15556985,-11.136406,3.576607,-10.338357,-1.0807843,-4.597426,4060.884,146.32721,323.00748,88.948654,120.98059,91.96386,50.671295,48.02346,94.59772,50.42526,63.250603,88.806435,95.81591,classical,data\genres_original\classical\classical.00027.wav
-228.95596,153.91904,-30.704666,20.802929,-6.099663,1.1756067,-10.78928,-3.866134,-11.594046,0.86720824,-8.299901,-0.7155663,-3.0778165,3135.946,903.2891,304.75504,130.81123,148.30757,78.12496,109.20077,102.8422,62.072723,79.76038,98.35201,63.406914,105.38439,classical,data\genres_original\classical\classical.00028.wav
-297.12802,130.24132,-30.590057,27.473576,-7.0638957,1.9754051,-11.136684,4.744581,-8.7696905,5.404951,-5.3879395,4.4562883,1.7435378,12944.244,1557.859,331.32275,83.63438,185.40895,127.63713,107.99127,70.35266,146.23347,107.06268,242.40158,161.93692,184.35971,classical,data\genres_original\classical\classical.00029.wav
-315.7878,149.6681,-30.549936,23.213522,-8.68629,-10.101967,-15.724107,-4.040028,-7.6393766,0.046328187,-11.144776,-7.673778,-5.867613,3950.1794,506.44693,429.1903,56.497944,230.97993,54.311882,87.00903,72.7652,97.14549,73.25138,53.333347,71.839874,63.316864,classical,data\genres_original\classical\classical.00030.wav
-374.00146,172.43169,6.4013906,20.147358,5.863239,1.5984085,-6.7120857,-1.1907266,-0.28920582,0.33138114,-6.5567055,-7.3027678,-7.334053,5774.392,538.85114,647.08344,145.44724,270.64743,96.30511,74.21297,76.17355,90.538414,78.514084,70.49025,61.34135,72.85259,classical,data\genres_original\classical\classical.00031.wav
-498.6033,177.51414,11.2123165,27.632612,-2.83633,5.0898414,-6.60016,-1.0522397,-4.139637,-3.0476696,-9.911628,-8.576438,-9.19357,1806.7871,139.12033,100.817635,48.494762,66.6789,40.344425,65.73504,37.372463,53.534355,38.94558,43.222206,32.088413,32.180233,classical,data\genres_original\classical\classical.00032.wav
-429.07135,120.76844,-1.7005684,17.942797,7.7381415,-2.054263,-3.9395752,-2.5293145,-0.5850701,-0.8083962,-9.05951,-3.6882565,-0.9795186,7318.7285,1453.6383,691.3136,72.502174,161.30917,68.77418,115.85346,82.529305,58.366104,56.117832,82.23898,106.99818,182.64195,classical,data\genres_original\classical\classical.00033.wav
-309.26334,138.65692,-29.71562,33.617283,-0.36966035,5.228342,-6.3285327,3.2850165,-6.703107,-0.68848854,-13.24687,-8.538453,-9.6672,4598.7827,975.7326,308.73486,90.4868,153.7749,66.20597,76.64847,81.59005,174.02774,114.32814,91.38103,140.52812,122.56406,classical,data\genres_original\classical\classical.00034.wav
-319.72226,166.00253,-11.9387,27.27777,7.8312716,1.7412491,-7.853774,-2.401125,-2.9048698,-2.5207543,-11.3745775,-4.6163793,-4.492808,5656.283,997.68,1117.5824,176.77951,215.8764,76.74954,105.56608,59.213543,84.28385,69.14756,53.195934,107.20602,81.44073,classical,data\genres_original\classical\classical.00035.wav
-419.33255,127.41256,-3.780655,23.201252,-4.313284,4.0386424,-8.204687,-7.614801,-7.066255,-2.9135451,-7.399464,-5.427491,-9.091689,3962.3118,1453.988,309.82047,160.35527,250.67657,123.096504,161.63055,45.476032,70.191765,42.674854,59.1435,49.041508,51.439205,classical,data\genres_original\classical\classical.00036.wav
-275.4436,125.33516,-41.033215,24.59948,-4.7629037,-4.2574043,-15.00206,-5.0420785,-4.9981613,2.4723504,-10.893561,-8.01609,-5.1683517,5744.1763,1018.5147,509.6337,123.665794,239.6808,93.03036,159.09576,82.66643,110.370094,100.43861,52.986816,77.45141,109.67978,classical,data\genres_original\classical\classical.00037.wav
-275.9678,146.32536,-36.601395,24.209837,-2.5517092,-2.155176,-13.30885,-6.500922,-9.406593,-3.1215193,-11.546325,-4.1899295,-1.6999396,6583.6626,487.64313,376.77365,257.866,165.2274,89.06063,94.71155,79.42693,72.23536,60.509476,66.87829,62.880775,108.371254,classical,data\genres_original\classical\classical.00038.wav
-409.5085,116.79858,-16.184534,11.701641,0.6897332,6.012307,-4.265308,0.4997358,0.4310803,12.586633,-1.1213995,-1.1413047,4.948069,7017.7207,643.13794,357.62433,126.42696,271.0154,114.21682,176.08453,89.98552,159.11507,174.5832,100.98568,140.10963,158.80742,classical,data\genres_original\classical\classical.00039.wav
-358.75812,129.07834,-30.378685,19.878695,-10.365979,-0.6496008,-10.599927,1.5427625,-3.966615,1.8717922,-8.833108,-7.1691914,-8.212051,5662.5996,710.442,646.9088,121.0603,206.92392,99.02012,126.8409,66.30539,123.904655,73.32018,75.74171,60.896667,66.19132,classical,data\genres_original\classical\classical.00040.wav
-368.52054,124.2544,-31.574648,17.583704,2.324991,-5.9451766,-11.797775,-5.5220284,-5.396873,-1.3089094,-8.424349,-3.616905,2.2096312,5205.8022,467.59113,426.27502,179.1138,173.05905,84.42578,221.97446,125.55693,141.80815,38.431076,59.395657,131.22191,207.55902,classical,data\genres_original\classical\classical.00041.wav
-160.66153,164.26509,-48.74267,1.6567883,-7.6118655,-2.6635227,-11.042241,-7.000248,-8.0976515,1.2511177,-5.369692,-4.139391,-5.4268584,2433.519,482.13043,184.73077,111.64225,99.494125,33.30345,32.232727,36.88445,39.802746,43.83451,52.321198,46.621998,59.89447,classical,data\genres_original\classical\classical.00042.wav
-249.65216,161.55922,10.15452,-3.0576775,-0.573579,-2.0703812,-12.197371,-8.612416,-14.639438,-12.048641,-12.293453,-7.161874,-7.8807263,3649.8887,574.3136,712.9064,165.67548,78.32814,52.60417,60.89321,58.257687,46.560898,53.683743,45.498924,59.165607,43.56288,classical,data\genres_original\classical\classical.00043.wav
-402.20825,153.97675,-15.228629,15.294281,-3.0716236,-3.1837263,-9.759971,-17.305773,-12.305009,-7.9180746,-7.099395,-0.29572114,1.5226654,2900.0007,1290.6167,321.37134,200.41339,139.32404,136.51025,168.06392,147.78238,135.79897,173.5932,126.12957,133.3392,122.39265,classical,data\genres_original\classical\classical.00044.wav
